num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
1.9928541549892176,-1.2780426938807845,-0.7326983687844446,-0.9673410245518618,0.0,1.0
1.567180472737626,1.2905592134130408,1.1107386136801092,1.5340143596805795,0.0,1.0
-0.4370589747310738,-0.8715524409023555,-0.02654716316198712,-1.2387719555591408,0.0,1.0
0.13765812761319132,0.301821108578216,0.23258149594046432,-0.20587001224070386,0.0,1.0
1.3207844796159487,-0.12815159447116128,0.26957978987633835,-0.2781477493701736,0.0,1.0
1.9481677280250844,1.4121911805833305,1.2090592699320672,0.8583737803010684,1.0,0.0
-0.2217838861022747,-0.38861407159026834,0.35893207574698816,-0.7068038417076794,0.0,1.0
1.724824256749984,-0.3764481347973852,-1.0912724965494984,0.1861560999345504,1.0,0.0
1.3493341412874782,1.187961639843629,1.1694899762004312,0.6713148296025068,0.0,1.0
-0.30628024502453394,-1.6224245608294794,-1.5825744887707185,-1.5599093331029525,0.0,1.0
1.1266113148313235,-0.6796831960013812,0.06641054820349933,-0.6134529523938594,0.0,1.0
0.9852816232026967,2.0044403093077494,2.491696921946234,2.212006321860323,1.0,0.0
-0.2774645927163133,-1.530084004541154,-0.4521380160720165,-1.4184195857860868,1.0,0.0
-0.6995917331453546,-0.686560786395556,-0.5077861014951108,-0.14648023400364088,0.0,1.0
0.713971173777604,-1.1878211295864145,-1.2328582587394978,-1.811308863799401,1.0,0.0
-1.379818454710489,0.24050734454621503,-0.5025235862881624,-0.8450393546005961,0.0,1.0
-2.9142297742368473,-1.8441332317832684,-0.7887883447974359,-1.6153503756670538,0.0,1.0
,-0.14778880475997408,0.0833530351388469,-0.0459859032713968,1.0,0.0
,-1.1663206677167095,-0.7822704585964634,-0.5258763448932654,0.0,1.0
-2.6346736150743255,-1.1906708084748376,-1.1050213196760492,-1.0817749874964466,1.0,0.0
1.3437483379169615,0.7141020551952998,1.0172586679811086,1.3366668690502055,0.0,1.0
-0.9198319803257241,-0.5161280682610206,0.6762597341323908,-0.35963258877227805,0.0,1.0
0.6313367493121836,0.0027874970174077414,-0.024950331257588713,-0.4968957999165758,1.0,0.0
-0.24705299658794508,-0.39264198309602,0.39706522506146047,0.904468820342731,1.0,0.0
0.7763016463089244,1.1016766511932028,1.063345847913717,1.4608932996058794,1.0,0.0
-1.7995516794093092,-0.20198750515709765,-0.7232579789093845,-0.6995909501643538,0.0,1.0
-1.2501036875507145,-1.1985530933489053,-1.0182601195370649,-1.9598825238562037,1.0,0.0
0.9139961325694371,1.2253180073232772,1.2117306994073498,2.0068605743481687,0.0,1.0
-1.0422763367492707,-0.6378970392240234,-0.5553696836525953,-0.5992752054675706,1.0,0.0
